regionCode, title, population, 2021-01-04, 2021-01-11, 2021-01-18, 2021-01-25, 2021-02-01, 2021-02-08, 2021-02-15, 2021-02-22, 2021-03-01, 2021-03-08, 2021-03-15, 2021-03-22, 2021-03-29, 2021-04-05, 2021-04-12, 2021-04-19, 2021-04-26, 2021-05-03, 2021-05-10, 2021-05-17, 2021-05-24, 2021-05-31, 2021-06-07, 2021-06-14, 2021-06-21, 2021-06-28, 2021-07-05, 2021-07-12, 2021-07-19, 2021-07-26, 2021-08-02, 2021-08-09, 2021-08-16, 2021-08-23, 2021-08-30, 2021-09-06, 2021-09-13, 2021-09-20, 2021-09-27, 2021-10-04, 2021-10-11, 2021-10-18, 2021-10-25, 2021-11-01, 2021-11-08, 2021-11-15, 2021-11-22, 2021-11-29, 2021-12-06, 2021-12-13, 2021-12-20, 2021-12-27, 2022-01-03, 2022-01-10, 2022-01-17, 2022-01-24, 2022-01-31
WK019322, Wijk 22 Stadshagen, 21941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 13, 16, 20, 23, 28, 33, 36, 45, 51, 56, 62, 67, 69, 70, 72, 72, 73, 74, 74, 75, 75, 75, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78, 79, 79
WK075802, Breda oost, 21807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 12, 14, 19, 23, 27, 30, 35, 38, 42, 47, 51, 55, 61, 66, 67, 68, 70, 70, 71, 71, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 75, 75, 75, 75, 76
WK076601, Dongen, 21665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 11, 12, 17, 23, 28, 32, 37, 40, 43, 47, 53, 58, 62, 68, 72, 73, 75, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80
WK026806, Wijk 06 Nijmegen-Zuid, 21413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 9, 10, 12, 14, 16, 21, 25, 30, 34, 39, 42, 45, 52, 56, 59, 64, 69, 70, 71, 71, 72, 72, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76, 76
WK194802, Schijndel, 21399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 9, 10, 12, 16, 19, 24, 30, 34, 38, 41, 45, 49, 55, 61, 66, 69, 72, 73, 74, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 81, 81
WK029400, Wijk 00 Stad, 20904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 9, 11, 14, 17, 25, 30, 34, 39, 43, 45, 50, 55, 57, 60, 65, 70, 72, 73, 73, 74, 74, 75, 75, 75, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79
WK039700, Wijk 00 Heemstede-Centrum, 20757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 10, 12, 13, 14, 16, 19, 22, 26, 31, 37, 41, 45, 48, 53, 60, 64, 67, 72, 75, 77, 78, 79, 79, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 83, 83, 83, 83, 84, 84, 84, 84, 84, 84, 84
WK020007, Noordoost, 20729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 8, 9, 10, 11, 14, 18, 21, 25, 29, 33, 35, 38, 46, 51, 56, 59, 63, 64, 66, 67, 67, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 72, 72, 72, 72, 72, 73, 73, 73, 73, 73
WK051828, Wijk 28 Centrum, 20693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 11, 13, 16, 21, 24, 27, 31, 36, 41, 48, 52, 53, 54, 55, 56, 56, 57, 57, 58, 58, 59, 59, 59, 60, 60, 60, 61, 61, 61, 61, 61, 61, 61, 62, 62, 62
WK003401, Wijk 01 Almere Haven, 20660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 10, 15, 21, 25, 31, 35, 37, 39, 43, 47, 51, 55, 58, 60, 61, 62, 63, 63, 64, 64, 64, 65, 65, 65, 66, 66, 66, 67, 67, 67, 67, 68, 68, 68, 68, 68, 68, 68
WK079611, West, 20619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 9, 10, 14, 17, 21, 24, 27, 30, 34, 37, 42, 46, 50, 57, 61, 63, 63, 64, 64, 65, 65, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 69, 69, 70, 70, 70
WK005000, Wijk 00, 20433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 11, 13, 16, 20, 24, 31, 37, 40, 45, 50, 53, 57, 62, 63, 65, 66, 67, 67, 68, 68, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 72, 72
WK093500, Wijk 00 Centrum, 20127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 7, 8, 10, 13, 15, 19, 22, 25, 28, 32, 34, 36, 39, 43, 46, 51, 56, 57, 58, 58, 59, 59, 60, 60, 60, 61, 61, 61, 61, 62, 62, 62, 62, 63, 63, 63, 63, 63, 63, 63, 63, 64
WK038502, Wijk 02 Volendam, 20239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 11, 14, 17, 21, 23, 27, 31, 35, 42, 45, 48, 51, 54, 55, 55, 56, 56, 57, 57, 57, 58, 58, 58, 58, 59, 59, 59, 60, 60, 60, 61, 61, 61, 61, 61, 61, 61, 61
WK054604, Roodenburgerdistrict, 20132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 7, 9, 11, 14, 17, 21, 25, 29, 33, 38, 43, 50, 55, 61, 67, 73, 74, 76, 77, 77, 78, 78, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 82, 83, 83, 83
WK190412, Wijk 12 Maarssenbroek, 20110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 13, 18, 23, 26, 31, 35, 38, 43, 50, 53, 60, 65, 69, 69, 70, 71, 72, 72, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 77, 77, 77, 77
WK178304, Wijk 04 's-Gravenzande, 20079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 9, 11, 12, 14, 17, 20, 23, 30, 33, 37, 41, 47, 50, 54, 59, 62, 63, 64, 66, 66, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 71, 71, 71, 71, 72
WK051840, Wijk 40 Wateringse Veld, 19818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 13, 17, 19, 23, 27, 31, 36, 42, 47, 50, 53, 56, 58, 59, 60, 61, 61, 62, 62, 63, 63, 63, 63, 64, 64, 64, 65, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66
WK020002, West, 19813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 9, 11, 12, 14, 17, 23, 27, 32, 37, 41, 44, 47, 56, 61, 63, 67, 70, 71, 72, 73, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78, 78, 78
WK027300, Wijk 00 Putten, 19846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 11, 12, 15, 18, 24, 27, 32, 36, 39, 42, 47, 51, 54, 58, 63, 64, 65, 66, 67, 67, 68, 68, 68, 69, 69, 69, 70, 70, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73, 74, 74
WK189204, Nieuwerkerk aan den IJssel wijk 04, 19767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 11, 14, 17, 22, 26, 31, 34, 39, 43, 50, 56, 61, 64, 68, 69, 70, 71, 71, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 77, 77, 77
WK030200, Wijk 00 Nunspeet, 19708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 8, 10, 12, 15, 18, 22, 25, 31, 33, 38, 41, 47, 51, 54, 57, 61, 62, 63, 65, 65, 66, 66, 66, 67, 67, 68, 68, 68, 68, 69, 69, 69, 70, 70, 71, 71, 71, 71, 71, 71, 71
WK026807, Wijk 07 Dukenburg, 19710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 14, 17, 22, 26, 33, 37, 39, 42, 47, 52, 55, 59, 63, 64, 65, 65, 66, 66, 67, 67, 67, 68, 68, 68, 69, 69, 69, 69, 70, 70, 70, 70, 71, 71, 71, 71, 71, 71
WK015302, Wijk 02 Boswinkel - Stadsveld, 19673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 11, 14, 17, 19, 22, 25, 31, 35, 41, 44, 49, 53, 58, 60, 61, 61, 62, 63, 63, 64, 64, 65, 65, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 69
WK050509, Wijk 09 Sterrenburg, 19756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 12, 14, 16, 20, 25, 28, 35, 40, 44, 48, 53, 56, 59, 63, 65, 66, 68, 68, 69, 69, 70, 70, 70, 71, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 74, 74
WK063706, Oosterheem, 19655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 13, 17, 19, 24, 29, 31, 34, 43, 50, 55, 59, 63, 64, 65, 67, 67, 67, 68, 68, 69, 69, 69, 69, 70, 70, 70, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72, 72
WK178301, Wijk 01 Naaldwijk, 19522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 10, 11, 13, 15, 19, 22, 26, 33, 36, 40, 45, 50, 53, 57, 61, 64, 65, 66, 67, 68, 68, 69, 69, 70, 70, 70, 71, 71, 71, 71, 72, 72, 73, 73, 73, 73, 73, 73, 74, 74, 74
WK001401, Oud-Zuid, 19433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 12, 14, 17, 20, 25, 33, 37, 40, 43, 48, 56, 63, 66, 67, 68, 68, 69, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 74, 74
WK093506, Wijk 06 Buitenwijk Zuidoost, 19244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 8, 9, 9, 10, 12, 17, 19, 23, 29, 34, 38, 42, 45, 48, 53, 58, 61, 65, 69, 70, 71, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76
WK031300, Wijk 00, 19138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 9, 10, 11, 12, 15, 18, 22, 27, 31, 36, 39, 45, 48, 51, 54, 58, 59, 61, 62, 62, 63, 63, 64, 64, 64, 65, 65, 65, 66, 66, 67, 68, 68, 69, 69, 70, 70, 70, 70, 70, 70
WK085800, Wijk 00 Valkenswaard, 19082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10, 11, 12, 13, 15, 18, 25, 30, 35, 39, 41, 45, 48, 52, 58, 62, 65, 69, 72, 74, 75, 76, 76, 77, 77, 77, 78, 78, 78, 79, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 81, 81, 81
WK063700, Centrum, 19033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 9, 11, 12, 16, 21, 25, 27, 32, 35, 39, 41, 46, 51, 57, 61, 64, 64, 65, 66, 66, 67, 67, 67, 68, 68, 68, 69, 69, 69, 69, 70, 70, 70, 71, 71, 71, 71, 71, 71, 71, 71
WK014700, Wijk 00 Borne, 18939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 9, 10, 12, 15, 19, 23, 27, 30, 33, 36, 46, 49, 55, 60, 64, 69, 73, 74, 75, 76, 77, 77, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82
WK015304, Wijk 04 Enschede-Noord, 18465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 8, 9, 10, 12, 14, 16, 19, 21, 24, 27, 33, 36, 41, 45, 50, 55, 62, 64, 64, 65, 66, 67, 67, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72
WK054605, Bos- en Gasthuisdistrict, 18588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 7, 8, 8, 9, 10, 12, 14, 17, 21, 24, 28, 32, 37, 41, 46, 50, 56, 62, 67, 68, 69, 70, 70, 71, 71, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 75, 76, 76, 76
WK034406, Wijk 06 Binnenstad, 18417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10, 14, 16, 20, 24, 29, 35, 38, 44, 47, 53, 66, 71, 71, 73, 74, 74, 75, 75, 75, 76, 76, 76, 77, 77, 77, 77, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80
WK036306, Jordaan, 18478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 12, 15, 18, 21, 28, 33, 36, 42, 47, 52, 59, 63, 64, 65, 66, 67, 67, 68, 68, 68, 69, 69, 69, 69, 70, 70, 70, 71, 71, 71, 72, 72, 72, 72, 72, 73, 73
WK063705, Rokkeveen, 18362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 9, 11, 15, 20, 25, 29, 35, 40, 45, 48, 55, 61, 66, 69, 73, 73, 74, 75, 75, 75, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 79, 80
WK082000, Wijk 00 Nuenen, 18331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 11, 13, 16, 22, 29, 35, 38, 41, 45, 48, 53, 60, 65, 68, 71, 74, 76, 77, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82, 82
WK062901, Wijk 01 Noordoostelijk deel der gemeente, 18287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 8, 9, 10, 12, 14, 17, 21, 25, 28, 31, 36, 41, 44, 50, 54, 58, 61, 65, 66, 67, 69, 69, 70, 70, 71, 71, 72, 72, 72, 72, 73, 73, 73, 74, 74, 74, 74, 74, 74, 75, 75, 75, 75
WK028100, Tiel kern, 18244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 7, 10, 11, 14, 17, 21, 24, 28, 32, 35, 38, 42, 45, 46, 54, 57, 58, 59, 59, 60, 61, 61, 61, 62, 62, 62, 63, 63, 63, 64, 64, 64, 65, 65, 65, 65, 65, 66, 66, 66, 66
WK040206, Oost, 18086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 12, 15, 19, 22, 27, 31, 35, 41, 46, 51, 58, 62, 64, 65, 66, 67, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 72, 72, 72, 72, 72, 73, 73, 73, 73, 73
WK170500, Wijk 00 Bemmel, 18027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 9, 11, 13, 17, 21, 28, 32, 38, 42, 48, 50, 59, 64, 68, 72, 76, 78, 80, 80, 81, 81, 82, 82, 82, 83, 83, 83, 83, 84, 84, 84, 84, 85, 85, 85, 85, 85, 85, 85, 85, 85
WK004700, Wijk 00 Veendam-kern, 17950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 9, 12, 14, 17, 21, 25, 28, 33, 37, 42, 46, 53, 58, 60, 64, 66, 68, 69, 70, 71, 71, 72, 72, 72, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76
WK001406, Helpman e.o., 17762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 11, 13, 16, 19, 21, 25, 28, 31, 37, 44, 48, 52, 56, 61, 66, 71, 74, 75, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80
WK017701, Raalte, 17687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 7, 8, 9, 12, 13, 14, 16, 21, 26, 31, 34, 38, 42, 49, 55, 60, 64, 67, 72, 76, 78, 78, 79, 80, 80, 81, 81, 81, 81, 81, 82, 82, 82, 82, 83, 83, 83, 83, 83, 84, 84, 84, 84, 84, 84
WK051844, Wijk 44 Leidschenveen, 17614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 12, 15, 17, 21, 27, 30, 35, 44, 51, 55, 59, 64, 65, 66, 68, 69, 69, 69, 70, 70, 71, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 73, 74, 74, 74, 74, 74
WK036333, Oostelijk Havengebied, 17883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 12, 16, 20, 26, 33, 37, 45, 51, 56, 63, 67, 68, 69, 70, 70, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 75, 75, 76
WK051836, Wijk 36 Moerwijk, 17516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 12, 14, 17, 20, 23, 26, 29, 32, 35, 37, 38, 39, 40, 41, 41, 42, 43, 43, 44, 44, 45, 46, 46, 46, 47, 47, 48, 48, 48, 48, 48, 48, 49, 49, 49
WK051834, Wijk 34 Morgenstond, 17360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 13, 16, 20, 23, 26, 29, 33, 36, 40, 42, 43, 44, 45, 45, 46, 46, 47, 47, 48, 49, 49, 49, 50, 50, 50, 51, 51, 51, 52, 52, 52, 52, 52, 52, 52
WK016028, Hardenberg, 17410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 10, 11, 12, 14, 18, 21, 26, 31, 33, 35, 39, 44, 49, 55, 60, 65, 68, 73, 74, 76, 76, 77, 77, 78, 78, 79, 79, 79, 79, 80, 80, 80, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82, 82
WK077253, Aanschot, 17377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 10, 12, 15, 20, 24, 27, 30, 34, 37, 41, 49, 53, 57, 61, 65, 67, 68, 69, 70, 70, 70, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74
WK026809, Wijk 09 Nijmegen-Noord, 17442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 11, 14, 18, 21, 25, 29, 32, 35, 46, 54, 60, 66, 71, 73, 75, 76, 76, 77, 77, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81
WK051807, Wijk 07 Scheveningen, 17389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 9, 11, 14, 18, 21, 25, 29, 32, 37, 42, 46, 51, 55, 58, 59, 60, 62, 62, 63, 63, 64, 64, 65, 65, 65, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 68, 68, 68, 68
WK079609, Noord, 17303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 10, 14, 18, 23, 26, 30, 33, 36, 40, 46, 50, 54, 59, 62, 64, 65, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 69, 70, 70, 70, 70, 70, 70, 70, 70
WK063702, Buytenwegh de Leyens, 17307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 16, 22, 26, 29, 33, 38, 42, 44, 50, 55, 59, 63, 66, 66, 67, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 73, 73, 73
WK170502, Wijk 02 Huissen, 17279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 10, 12, 15, 20, 25, 32, 36, 40, 44, 47, 56, 62, 66, 70, 73, 75, 77, 77, 78, 78, 78, 79, 79, 79, 80, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82, 82, 83
WK003701, Stadskanaal, 17223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 11, 11, 14, 17, 19, 23, 27, 30, 33, 37, 41, 49, 53, 57, 60, 65, 67, 69, 70, 70, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 75, 75, 76, 76, 76
WK001410, Noordwest, 17146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 10, 12, 13, 15, 19, 21, 23, 27, 34, 37, 41, 44, 47, 53, 59, 62, 63, 63, 64, 64, 65, 65, 66, 66, 66, 66, 67, 67, 67, 68, 68, 68, 69, 69, 69, 69, 69, 69, 69, 69
WK075803, Breda zuid-oost, 17178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 10, 12, 14, 17, 21, 27, 33, 37, 40, 45, 48, 51, 58, 62, 66, 72, 75, 76, 78, 79, 80, 80, 81, 81, 81, 82, 82, 82, 82, 82, 83, 83, 83, 83, 83, 84, 84, 84, 84, 84, 84, 84
WK043907, Wijk 07 Weidevenne, 17146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 9, 11, 13, 16, 19, 22, 26, 29, 32, 38, 46, 51, 56, 60, 65, 66, 67, 68, 68, 69, 69, 70, 70, 71, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 74, 74, 74, 74, 74
WK020006, Oost, 17174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 8, 9, 9, 9, 10, 11, 13, 15, 20, 24, 28, 33, 38, 41, 45, 55, 61, 63, 66, 71, 72, 74, 75, 75, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 79, 80, 80
WK188302, Wijk 02 Overhoven, 17005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 12, 16, 20, 24, 28, 33, 36, 39, 42, 48, 52, 56, 60, 64, 65, 66, 67, 68, 68, 68, 69, 69, 69, 70, 70, 70, 70, 71, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72, 72
WK063201, Wijk 01 Woerden-Midden, 17022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 9, 10, 11, 12, 19, 24, 28, 34, 37, 39, 41, 44, 51, 55, 61, 67, 70, 70, 72, 73, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79
WK001403, Oud-Noord, 16895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 12, 14, 17, 22, 28, 32, 35, 39, 43, 51, 58, 62, 62, 63, 64, 64, 65, 65, 66, 66, 66, 67, 67, 67, 67, 68, 68, 68, 69, 69, 69, 69, 69, 69, 69, 69
WK018400, Wijk 00 Urk, 16841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 10, 11, 14, 16, 18, 18, 19, 20, 20, 21, 21, 21, 21, 21, 21, 22, 22, 22, 22, 22, 23, 23, 23, 24, 24, 24, 24, 25, 25, 25, 25, 25
WK074802, Wijk 02 Bergen op Zoom-Oost, 16781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 8, 9, 12, 16, 19, 22, 25, 29, 31, 34, 37, 42, 46, 51, 54, 56, 57, 58, 59, 59, 60, 60, 61, 61, 61, 62, 62, 62, 63, 63, 63, 63, 64, 64, 64, 64, 65, 65, 65, 65, 65
WK189500, Wijk 00 Winschoten, 16917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 9, 10, 12, 14, 18, 23, 27, 31, 36, 39, 46, 49, 55, 58, 62, 66, 69, 70, 71, 72, 72, 72, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77
WK174201, Wijk 01 Stadsrand, 16779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 13, 17, 19, 23, 26, 34, 35, 40, 44, 48, 50, 55, 56, 57, 58, 58, 59, 59, 60, 60, 60, 61, 62, 62, 62, 62, 63, 64, 64, 64, 65, 65, 65, 65, 65, 65, 65
WK026805, Wijk 05 Nijmegen-Midden, 16727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 15, 18, 24, 28, 33, 37, 41, 45, 52, 57, 60, 67, 73, 74, 75, 76, 77, 77, 77, 78, 78, 78, 79, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 81, 81, 81
